"","outer_sum_original","outer_sum_radiusPenalty","seeds_no","f1","prec","rec","mcc","det_rate","time_vector","TP","TN","FP","FN","TPR","FPR","Prec..PPV.","aucroc","aucpr","negf1","AR"
"70",0.666666667,0.666666667,3,0.333333333,0.333333333,0.333333333,0.238095238,0.333333333,0.1,1,19,2,2,0.333333333,0.095238095,0.333333333,0.619047619,0.5,0.904761904761905,0.487179486823471
"71",0.333333333,2.333333333,4,0.571428571,0.5,0.666666667,0.499512433,0.666666667,0.1,2,17,2,1,0.666666667,0.105263158,0.5,0.7807017545,0.4166666665,0.918918918918919,0.704663212109372
"72",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.338648106,0.333333333,0.09,1,19,1,2,0.333333333,0.05,0.5,0.6416666665,0.5833333335,0.926829268292683,0.558823529411765
"73",0,0,3,1,1,1,1,1,0.08,3,19,0,0,1,0,1,1,0.5,1,1
"74",0,4,1,0.5,1,0.333333333,0.555555556,0.333333333,0.09,1,25,0,2,0.333333333,0,1,0.6666666665,0.8333333335,0.961538461538461,0.657894736842105
"75",0,2,2,0.8,1,0.666666667,0.796819073,0.666666667,0.1,2,20,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.975609756097561,0.879120879120879
"76",0,3,2,0.8,1,0.666666667,0.801233617,0.666666667,0.11,2,26,0,1,0.666666667,0,1,0.8333333335,0.6666666665,0.981132075471698,0.88135593220339
"77",0.333333333,2.333333333,2,0.4,0.5,0.333333333,0.354391792,0.333333333,0.09,1,25,1,2,0.333333333,0.038461538,0.5,0.6474358975,0.5833333335,0.943396226415094,0.561797752808989
"78",0,0,3,1,1,1,1,1,0.09,3,19,0,0,1,0,1,1,0.5,1,1
"79",0.666666667,2.666666667,4,0.285714286,0.25,0.333333333,0.162895941,0.333333333,0.08,1,17,3,2,0.333333333,0.15,0.25,0.5916666665,0.4583333335,0.871794871794872,0.43037974715959
"80",0.333333333,0.333333333,3,0.666666667,0.666666667,0.666666667,0.625,0.666666667,0.07,2,23,1,1,0.666666667,0.041666667,0.666666667,0.8125,0.5,0.958333333333333,0.786324786556651
"81",0.333333333,0.333333333,3,0.666666667,0.666666667,0.666666667,0.614035088,0.666666667,0.09,2,18,1,1,0.666666667,0.052631579,0.666666667,0.807017544,0.5,0.947368421052632,0.782608695881853
"82",0.333333333,0.333333333,3,0.666666667,0.666666667,0.666666667,0.607843137,0.666666667,0.1,2,16,1,1,0.666666667,0.058823529,0.666666667,0.803921569,0.5,0.941176470588235,0.780487805106484
"83",0.666666667,0.666666667,3,0.333333333,0.333333333,0.333333333,0.246376812,0.333333333,0.1,1,21,2,2,0.333333333,0.086956522,0.333333333,0.6231884055,0.5,0.91304347826087,0.488372092665495
